Index       TIME            V(BASE_P)          V(EMIT)          V(COLL_P)         V(OUT_P)         I(V_SUPPLY)        I(I_TAIL)    
2373     7.91000000e-09    2.09396791e+00    1.26373603e+00    4.00649564e+00    6.52996470e-03   -1.09718527e-02    1.00000000e-02
2374     7.91333333e-09    2.08515802e+00    1.25602113e+00    4.00574231e+00    5.57488738e-03   -1.06703563e-02    1.00000000e-02
2375     7.91666667e-09    2.07082028e+00    1.24217136e+00    4.00293474e+00    2.63055967e-03   -1.04673165e-02    1.00000000e-02
2376     7.92000000e-09    2.05643001e+00    1.22745947e+00    3.99909619e+00   -1.23131205e-03   -1.04364676e-02    1.00000000e-02
2377     7.92333333e-09    2.04747998e+00    1.21750079e+00    3.99551944e+00   -4.70905299e-03   -1.05894901e-02    1.00000000e-02
2378     7.92666667e-09    2.04738917e+00    1.21611655e+00    3.99351094e+00   -6.53023527e-03   -1.08717186e-02    1.00000000e-02
2379     7.93000000e-09    2.05619782e+00    1.22385229e+00    3.99397712e+00   -5.85758782e-03   -1.11778042e-02    1.00000000e-02
2380     7.93333333e-09    2.07054596e+00    1.23774870e+00    3.99688568e+00   -2.80465566e-03   -1.13885309e-02    1.00000000e-02
2381     7.93666667e-09    2.08495181e+00    1.25248094e+00    4.00107359e+00    1.40654993e-03   -1.14195470e-02    1.00000000e-02
2382     7.94000000e-09    2.09390898e+00    1.26241789e+00    4.00476504e+00    4.99136674e-03   -1.12589537e-02    1.00000000e-02
2383     7.94333333e-09    2.09399654e+00    1.26378068e+00    4.00649489e+00    6.52921129e-03   -1.09718990e-02    1.00000000e-02
2384     7.94666667e-09    2.08518663e+00    1.25606573e+00    4.00574169e+00    5.57428762e-03   -1.06704263e-02    1.00000000e-02
2385     7.95000000e-09    2.07084888e+00    1.24221593e+00    4.00293444e+00    2.63028793e-03   -1.04674027e-02    1.00000000e-02
2386     7.95333333e-09    2.05645861e+00    1.22750403e+00    3.99909626e+00   -1.23120655e-03   -1.04365580e-02    1.00000000e-02
2387     7.95666667e-09    2.04750859e+00    1.21754538e+00    3.99551988e+00   -4.70859164e-03   -1.05895715e-02    1.00000000e-02
2388     7.96000000e-09    2.04741778e+00    1.21616118e+00    3.99351164e+00   -6.52952774e-03   -1.08717802e-02    1.00000000e-02
2389     7.96333333e-09    2.05622643e+00    1.22389693e+00    3.99397784e+00   -5.85688275e-03   -1.11778410e-02    1.00000000e-02
2390     7.96666667e-09    2.07057454e+00    1.23779332e+00    3.99688610e+00   -2.80427720e-03   -1.13885480e-02    1.00000000e-02
2391     7.97000000e-09    2.08498035e+00    1.25252550e+00    4.00107348e+00    1.40640330e-03   -1.14195586e-02    1.00000000e-02
2392     7.97333333e-09    2.09393748e+00    1.26246237e+00    4.00476447e+00    4.99077445e-03   -1.12589768e-02    1.00000000e-02
2393     7.97666667e-09    2.09402501e+00    1.26382510e+00    4.00649415e+00    6.52846728e-03   -1.09719447e-02    1.00000000e-02
2394     7.98000000e-09    2.08521508e+00    1.25611010e+00    4.00574108e+00    5.57369525e-03   -1.06704955e-02    1.00000000e-02
2395     7.98333333e-09    2.07087733e+00    1.24226026e+00    4.00293413e+00    2.63001952e-03   -1.04674879e-02    1.00000000e-02
2396     7.98666667e-09    2.05648706e+00    1.22754836e+00    3.99909633e+00   -1.23110234e-03   -1.04366472e-02    1.00000000e-02
2397     7.99000000e-09    2.04753705e+00    1.21758974e+00    3.99552031e+00   -4.70813596e-03   -1.05896520e-02    1.00000000e-02
2398     7.99333333e-09    2.04744624e+00    1.21620557e+00    3.99351233e+00   -6.52882897e-03   -1.08718410e-02    1.00000000e-02
2399     7.99666667e-09    2.05625488e+00    1.22394134e+00    3.99397856e+00   -5.85618648e-03   -1.11778774e-02    1.00000000e-02
2400     8.00000000e-09    2.07060296e+00    1.23783771e+00    3.99688651e+00   -2.80390348e-03   -1.13885649e-02    1.00000000e-02
2401     8.00333333e-09    2.08500874e+00    1.25256983e+00    4.00107337e+00    1.40625852e-03   -1.14195701e-02    1.00000000e-02
2402     8.00666667e-09    2.09396583e+00    1.26250663e+00    4.00476391e+00    4.99018958e-03   -1.12589997e-02    1.00000000e-02
2403     8.01000000e-09    2.09405333e+00    1.26386928e+00    4.00649342e+00    6.52773252e-03   -1.09719898e-02    1.00000000e-02
2404     8.01333333e-09    2.08524339e+00    1.25615423e+00    4.00574048e+00    5.57311018e-03   -1.06705639e-02    1.00000000e-02
2405     8.01666667e-09    2.07090563e+00    1.24230436e+00    4.00293384e+00    2.62975438e-03   -1.04675721e-02    1.00000000e-02
2406     8.02000000e-09    2.05651536e+00    1.22759246e+00    3.99909640e+00   -1.23099941e-03   -1.04367354e-02    1.00000000e-02
2407     8.02333333e-09    2.04756535e+00    1.21763386e+00    3.99552073e+00   -4.70768588e-03   -1.05897315e-02    1.00000000e-02
2408     8.02666667e-09    2.04747454e+00    1.21624973e+00    3.99351301e+00   -6.52813887e-03   -1.08719012e-02    1.00000000e-02
2409     8.03000000e-09    2.05628317e+00    1.22398551e+00    3.99397926e+00   -5.85549892e-03   -1.11779134e-02    1.00000000e-02
2410     8.03333333e-09    2.07063123e+00    1.23788186e+00    3.99688691e+00   -2.80353446e-03   -1.13885816e-02    1.00000000e-02
2411     8.03666667e-09    2.08503698e+00    1.25261392e+00    4.00107327e+00    1.40611556e-03   -1.14195815e-02    1.00000000e-02
2412     8.04000000e-09    2.09399403e+00    1.26255065e+00    4.00476336e+00    4.98961203e-03   -1.12590223e-02    1.00000000e-02
2413     8.04333333e-09    2.09408150e+00    1.26391324e+00    4.00649270e+00    6.52700690e-03   -1.09720345e-02    1.00000000e-02
2414     8.04666667e-09    2.08527154e+00    1.25619813e+00    4.00573988e+00    5.57253232e-03   -1.06706315e-02    1.00000000e-02
2415     8.05000000e-09    2.07093377e+00    1.24234824e+00    4.00293354e+00    2.62949247e-03   -1.04676552e-02    1.00000000e-02
2416     8.05333333e-09    2.05654350e+00    1.22763634e+00    3.99909646e+00   -1.23089774e-03   -1.04368225e-02    1.00000000e-02
2417     8.05666667e-09    2.04759350e+00    1.21767776e+00    3.99552115e+00   -4.70724131e-03   -1.05898101e-02    1.00000000e-02
2418     8.06000000e-09    2.04750269e+00    1.21629366e+00    3.99351369e+00   -6.52745730e-03   -1.08719606e-02    1.00000000e-02
2419     8.06333333e-09    2.05631132e+00    1.22402946e+00    3.99397995e+00   -5.85481992e-03   -1.11779490e-02    1.00000000e-02
2420     8.06666667e-09    2.07065936e+00    1.23792578e+00    3.99688730e+00   -2.80317005e-03   -1.13885982e-02    1.00000000e-02
2421     8.07000000e-09    2.08506507e+00    1.25265778e+00    4.00107316e+00    1.40597441e-03   -1.14195928e-02    1.00000000e-02
2422     8.07333333e-09    2.09402208e+00    1.26259444e+00    4.00476281e+00    4.98904171e-03   -1.12590447e-02    1.00000000e-02
2423     8.07666667e-09    2.09410952e+00    1.26395696e+00    4.00649198e+00    6.52629028e-03   -1.09720786e-02    1.00000000e-02
2424     8.08000000e-09    2.08529954e+00    1.25624181e+00    4.00573929e+00    5.57196156e-03   -1.06706983e-02    1.00000000e-02
2425     8.08333333e-09    2.07096177e+00    1.24239188e+00    4.00293325e+00    2.62923375e-03   -1.04677374e-02    1.00000000e-02
2426     8.08666667e-09    2.05657150e+00    1.22767998e+00    3.99909653e+00   -1.23079732e-03   -1.04369086e-02    1.00000000e-02
2427     8.09000000e-09    2.04762150e+00    1.21772143e+00    3.99552156e+00   -4.70680220e-03   -1.05898877e-02    1.00000000e-02
2428     8.09333333e-09    2.04753069e+00    1.21633736e+00    3.99351436e+00   -6.52678415e-03   -1.08720193e-02    1.00000000e-02
2429     8.09666667e-09    2.05633931e+00    1.22407317e+00    3.99398064e+00   -5.85414939e-03   -1.11779842e-02    1.00000000e-02
2430     8.10000000e-09    2.07068733e+00    1.23796947e+00    3.99688770e+00   -2.80281020e-03   -1.13886146e-02    1.00000000e-02
2431     8.10333333e-09    2.08509300e+00    1.25270141e+00    4.00107306e+00    1.40583502e-03   -1.14196040e-02    1.00000000e-02
2432     8.10666667e-09    2.09404998e+00    1.26263800e+00    4.00476228e+00    4.98847852e-03   -1.12590668e-02    1.00000000e-02
2433     8.11000000e-09    2.09413739e+00    1.26400046e+00    4.00649128e+00    6.52558255e-03   -1.09721222e-02    1.00000000e-02
2434     8.11333333e-09    2.08532739e+00    1.25628525e+00    4.00573871e+00    5.57139780e-03   -1.06707643e-02    1.00000000e-02
2435     8.11666667e-09    2.07098961e+00    1.24243530e+00    4.00293297e+00    2.62897818e-03   -1.04678186e-02    1.00000000e-02
2436     8.12000000e-09    2.05659934e+00    1.22772339e+00    3.99909659e+00   -1.23069812e-03   -1.04369937e-02    1.00000000e-02
2437     8.12333333e-09    2.04764934e+00    1.21776487e+00    3.99552197e+00   -4.70636845e-03   -1.05899644e-02    1.00000000e-02
2438     8.12666667e-09    2.04755854e+00    1.21638084e+00    3.99351501e+00   -6.52611931e-03   -1.08720774e-02    1.00000000e-02
2439     8.13000000e-09    2.05636715e+00    1.22411666e+00    3.99398132e+00   -5.85348719e-03   -1.11780190e-02    1.00000000e-02
2440     8.13333333e-09    2.07071515e+00    1.23801293e+00    3.99688809e+00   -2.80245484e-03   -1.13886308e-02    1.00000000e-02
2441     8.13666667e-09    2.08512079e+00    1.25274482e+00    4.00107296e+00    1.40569739e-03   -1.14196152e-02    1.00000000e-02
2442     8.14000000e-09    2.09407773e+00    1.26268134e+00    4.00476174e+00    4.98792236e-03   -1.12590887e-02    1.00000000e-02
2443     8.14333333e-09    2.09416511e+00    1.26404373e+00    4.00649058e+00    6.52488359e-03   -1.09721653e-02    1.00000000e-02
2444     8.14666667e-09    2.08535509e+00    1.25632848e+00    4.00573814e+00    5.57084097e-03   -1.06708295e-02    1.00000000e-02
2445     8.15000000e-09    2.07101731e+00    1.24247849e+00    4.00293268e+00    2.62872571e-03   -1.04678989e-02    1.00000000e-02
2446     8.15333333e-09    2.05662704e+00    1.22776659e+00    3.99909666e+00   -1.23060014e-03   -1.04370777e-02    1.00000000e-02
2447     8.15666667e-09    2.04767705e+00    1.21780808e+00    3.99552238e+00   -4.70594002e-03   -1.05900403e-02    1.00000000e-02
2448     8.16000000e-09    2.04758625e+00    1.21642408e+00    3.99351566e+00   -6.52546267e-03   -1.08721348e-02    1.00000000e-02
2449     8.16333333e-09    2.05639485e+00    1.22415991e+00    3.99398199e+00   -5.85283323e-03   -1.11780534e-02    1.00000000e-02
2450     8.16666667e-09    2.07074283e+00    1.23805616e+00    3.99688847e+00   -2.80210392e-03   -1.13886469e-02    1.00000000e-02
2451     8.17000000e-09    2.08514843e+00    1.25278800e+00    4.00107286e+00    1.40556148e-03   -1.14196262e-02    1.00000000e-02
2452     8.17333333e-09    2.09410534e+00    1.26272445e+00    4.00476122e+00    4.98737312e-03   -1.12591104e-02    1.00000000e-02
2453     8.17666667e-09    2.09419269e+00    1.26408678e+00    4.00648990e+00    6.52419328e-03   -1.09722079e-02    1.00000000e-02
2454     8.18000000e-09    2.08538265e+00    1.25637148e+00    4.00573757e+00    5.57029095e-03   -1.06708940e-02    1.00000000e-02
2455     8.18333333e-09    2.07104486e+00    1.24252147e+00    4.00293240e+00    2.62847631e-03   -1.04679782e-02    1.00000000e-02
2456     8.18666667e-09    2.05665459e+00    1.22780955e+00    3.99909672e+00   -1.23050336e-03   -1.04371608e-02    1.00000000e-02
2457     8.19000000e-09    2.04770460e+00    1.21785107e+00    3.99552277e+00   -4.70551681e-03   -1.05901152e-02    1.00000000e-02
2458     8.19333333e-09    2.04761381e+00    1.21646710e+00    3.99351630e+00   -6.52481412e-03   -1.08721915e-02    1.00000000e-02
2459     8.19666667e-09    2.05642240e+00    1.22420295e+00    3.99398265e+00   -5.85218738e-03   -1.11780874e-02    1.00000000e-02
2460     8.20000000e-09    2.07077035e+00    1.23809917e+00    3.99688885e+00   -2.80175737e-03   -1.13886628e-02    1.00000000e-02
2461     8.20333333e-09    2.08517593e+00    1.25283095e+00    4.00107276e+00    1.40542728e-03   -1.14196371e-02    1.00000000e-02
2462     8.20666667e-09    2.09413280e+00    1.26276734e+00    4.00476070e+00    4.98683073e-03   -1.12591319e-02    1.00000000e-02
2463     8.21000000e-09    2.09422012e+00    1.26412961e+00    4.00648922e+00    6.52351149e-03   -1.09722501e-02    1.00000000e-02
2464     8.21333333e-09    2.08541007e+00    1.25641425e+00    4.00573701e+00    5.56974767e-03   -1.06709577e-02    1.00000000e-02
2465     8.21666667e-09    2.07107227e+00    1.24256422e+00    4.00293212e+00    2.62822993e-03   -1.04680565e-02    1.00000000e-02
2466     8.22000000e-09    2.05668200e+00    1.22785230e+00    3.99909678e+00   -1.23040775e-03   -1.04372429e-02    1.00000000e-02
2467     8.22333333e-09    2.04773201e+00    1.21789384e+00    3.99552317e+00   -4.70509877e-03   -1.05901892e-02    1.00000000e-02
2468     8.22666667e-09    2.04764122e+00    1.21650990e+00    3.99351694e+00   -6.52417354e-03   -1.08722476e-02    1.00000000e-02
2469     8.23000000e-09    2.05644981e+00    1.22424576e+00    3.99398330e+00   -5.85154953e-03   -1.11781211e-02    1.00000000e-02
2470     8.23333333e-09    2.07079774e+00    1.23814196e+00    3.99688922e+00   -2.80141513e-03   -1.13886786e-02    1.00000000e-02
2471     8.23666667e-09    2.08520328e+00    1.25287369e+00    4.00107266e+00    1.40529476e-03   -1.14196479e-02    1.00000000e-02
2472     8.24000000e-09    2.09416011e+00    1.26281001e+00    4.00476019e+00    4.98629508e-03   -1.12591531e-02    1.00000000e-02
2473     8.24333333e-09    2.09424740e+00    1.26417221e+00    4.00648855e+00    6.52283813e-03   -1.09722917e-02    1.00000000e-02
2474     8.24666667e-09    2.08543733e+00    1.25645681e+00    4.00573646e+00    5.56921103e-03   -1.06710206e-02    1.00000000e-02
2475     8.25000000e-09    2.07109953e+00    1.24260675e+00    4.00293185e+00    2.62798653e-03   -1.04681340e-02    1.00000000e-02
2476     8.25333333e-09    2.05670926e+00    1.22789483e+00    3.99909685e+00   -1.23031331e-03   -1.04373240e-02    1.00000000e-02
2477     8.25666667e-09    2.04775928e+00    1.21793639e+00    3.99552356e+00   -4.70468582e-03   -1.05902624e-02    1.00000000e-02
2478     8.26000000e-09    2.04766849e+00    1.21655248e+00    3.99351756e+00   -6.52354083e-03   -1.08723030e-02    1.00000000e-02
2479     8.26333333e-09    2.05647707e+00    1.22428834e+00    3.99398395e+00   -5.85091959e-03   -1.11781544e-02    1.00000000e-02
2480     8.26666667e-09    2.07082498e+00    1.23818452e+00    3.99688959e+00   -2.80107714e-03   -1.13886942e-02    1.00000000e-02
2481     8.27000000e-09    2.08523048e+00    1.25291620e+00    4.00107256e+00    1.40516390e-03   -1.14196587e-02    1.00000000e-02
2482     8.27333333e-09    2.09418728e+00    1.26285245e+00    4.00475968e+00    4.98576609e-03   -1.12591741e-02    1.00000000e-02
2483     8.27666667e-09    2.09427454e+00    1.26421460e+00    4.00648789e+00    6.52217306e-03   -1.09723329e-02    1.00000000e-02
2484     8.28000000e-09    2.08546446e+00    1.25649915e+00    4.00573591e+00    5.56868093e-03   -1.06710829e-02    1.00000000e-02
2485     8.28333333e-09    2.07112665e+00    1.24264906e+00    4.00293158e+00    2.62774607e-03   -1.04682105e-02    1.00000000e-02
2486     8.28666667e-09    2.05673638e+00    1.22793714e+00    3.99909691e+00   -1.23022003e-03   -1.04374042e-02    1.00000000e-02
2487     8.29000000e-09    2.04778640e+00    1.21797872e+00    3.99552394e+00   -4.70427789e-03   -1.05903347e-02    1.00000000e-02
2488     8.29333333e-09    2.04769561e+00    1.21659484e+00    3.99351818e+00   -6.52291589e-03   -1.08723578e-02    1.00000000e-02
2489     8.29666667e-09    2.05650419e+00    1.22433071e+00    3.99398458e+00   -5.85029743e-03   -1.11781873e-02    1.00000000e-02
2490     8.30000000e-09    2.07085207e+00    1.23822687e+00    3.99688995e+00   -2.80074335e-03   -1.13887097e-02    1.00000000e-02
2491     8.30333333e-09    2.08525755e+00    1.25295849e+00    4.00107247e+00    1.40503467e-03   -1.14196693e-02    1.00000000e-02
2492     8.30666667e-09    2.09421431e+00    1.26289468e+00    4.00475918e+00    4.98524366e-03   -1.12591948e-02    1.00000000e-02
2493     8.31000000e-09    2.09430155e+00    1.26425677e+00    4.00648723e+00    6.52151618e-03   -1.09723735e-02    1.00000000e-02
2494     8.31333333e-09    2.08549144e+00    1.25654127e+00    4.00573537e+00    5.56815731e-03   -1.06711443e-02    1.00000000e-02
2495     8.31666667e-09    2.07115362e+00    1.24269115e+00    4.00293131e+00    2.62750852e-03   -1.04682861e-02    1.00000000e-02
2496     8.32000000e-09    2.05676335e+00    1.22797923e+00    3.99909697e+00   -1.23012787e-03   -1.04374834e-02    1.00000000e-02
2497     8.32333333e-09    2.04781338e+00    1.21802083e+00    3.99552432e+00   -4.70387493e-03   -1.05904062e-02    1.00000000e-02
2498     8.32666667e-09    2.04772259e+00    1.21663697e+00    3.99351879e+00   -6.52229861e-03   -1.08724119e-02    1.00000000e-02
2499     8.33000000e-09    2.05653116e+00    1.22437286e+00    3.99398521e+00   -5.84968296e-03   -1.11782198e-02    1.00000000e-02
2500     8.33333333e-09    2.07087903e+00    1.23826899e+00    3.99689031e+00   -2.80041369e-03   -1.13887249e-02    1.00000000e-02
2501     8.33666667e-09    2.08528447e+00    1.25300056e+00    4.00107237e+00    1.40490706e-03   -1.14196798e-02    1.00000000e-02
2502     8.34000000e-09    2.09424120e+00    1.26293669e+00    4.00475869e+00    4.98472770e-03   -1.12592154e-02    1.00000000e-02
2503     8.34333333e-09    2.09432841e+00    1.26429872e+00    4.00648659e+00    6.52086739e-03   -1.09724138e-02    1.00000000e-02
2504     8.34666667e-09    2.08551829e+00    1.25658318e+00    4.00573484e+00    5.56764006e-03   -1.06712051e-02    1.00000000e-02
2505     8.35000000e-09    2.07118046e+00    1.24273303e+00    4.00293105e+00    2.62727383e-03   -1.04683608e-02    1.00000000e-02
2506     8.35333333e-09    2.05679019e+00    1.22802111e+00    3.99909703e+00   -1.23003684e-03   -1.04375617e-02    1.00000000e-02
2507     8.35666667e-09    2.04784022e+00    1.21806272e+00    3.99552470e+00   -4.70347687e-03   -1.05904768e-02    1.00000000e-02
