Index       TIME              V(IN)            V(BASE)           V(COLL)           V(OUT)           V(OUT_50)          I(V_DD)     
581      1.93203137e-09   -6.07395788e-03    8.42743555e-01    1.22908140e+00    1.79321832e+00    2.51252357e-02   -3.53390840e-03
582      1.93536470e-09    9.34039695e-03    8.54301550e-01    1.19679164e+00    1.77713422e+00    7.93899860e-03   -3.61432888e-03
583      1.93869804e-09    2.11870376e-02    8.62275157e-01    1.15911760e+00    1.75579282e+00   -1.32261637e-02   -3.72103589e-03
584      1.94203137e-09    2.49409500e-02    8.63692206e-01    1.13188508e+00    1.73804429e+00   -2.95488626e-02   -3.80977856e-03
585      1.94536470e-09    1.91682672e-02    8.58046217e-01    1.12603135e+00    1.73164661e+00   -3.38337898e-02   -3.84176697e-03
586      1.94869804e-09    6.07395788e-03    8.47453598e-01    1.14296988e+00    1.73898712e+00   -2.45472436e-02   -3.80506441e-03
587      1.95203137e-09   -9.34039695e-03    8.35901229e-01    1.17515124e+00    1.75635000e+00   -6.16075965e-03   -3.71824999e-03
588      1.95536470e-09   -2.11870376e-02    8.27794259e-01    1.21020304e+00    1.77648219e+00    1.37194663e-02   -3.61758907e-03
589      1.95869804e-09   -2.49409500e-02    8.26289545e-01    1.23592646e+00    1.79221097e+00    2.80557403e-02   -3.53894517e-03
590      1.96203137e-09   -1.91682672e-02    8.32014232e-01    1.24345855e+00    1.79856862e+00    3.23982582e-02   -3.50715691e-03
591      1.96536470e-09   -6.07395788e-03    8.42743835e-01    1.22908162e+00    1.79321357e+00    2.51257404e-02   -3.53393217e-03
592      1.96869804e-09    9.34039695e-03    8.54301827e-01    1.19679183e+00    1.77712946e+00    7.93946049e-03   -3.61435270e-03
593      1.97203137e-09    2.11870376e-02    8.62275432e-01    1.15911779e+00    1.75578806e+00   -1.32257347e-02   -3.72105972e-03
594      1.97536470e-09    2.49409500e-02    8.63692481e-01    1.13188529e+00    1.73803954e+00   -2.95484467e-02   -3.80980232e-03
595      1.97869804e-09    1.91682672e-02    8.58046491e-01    1.12603158e+00    1.73164189e+00   -3.38333676e-02   -3.84179055e-03
596      1.98203137e-09    6.07395788e-03    8.47453872e-01    1.14297013e+00    1.73898245e+00   -2.45468007e-02   -3.80508775e-03
597      1.98536470e-09   -9.34039695e-03    8.35901502e-01    1.17515151e+00    1.75634539e+00   -6.16028689e-03   -3.71827303e-03
598      1.98869804e-09   -2.11870376e-02    8.27794530e-01    1.21020331e+00    1.77647764e+00    1.37199675e-02   -3.61761181e-03
599      1.99203137e-09   -2.49409500e-02    8.26289814e-01    1.23592672e+00    1.79220647e+00    2.80562569e-02   -3.53896766e-03
600      1.99536470e-09   -1.91682672e-02    8.32014497e-01    1.24345879e+00    1.79856415e+00    3.23987663e-02   -3.50717927e-03
601      1.99869804e-09   -6.07395788e-03    8.42744097e-01    1.22908182e+00    1.79320910e+00    2.51262180e-02   -3.53395452e-03
602      2.00203137e-09    9.34039695e-03    8.54302087e-01    1.19679202e+00    1.77712498e+00    7.93989799e-03   -3.61437510e-03
603      2.00536470e-09    2.11870376e-02    8.62275691e-01    1.15911798e+00    1.75578357e+00   -1.32253279e-02   -3.72108213e-03
604      2.00869804e-09    2.49409500e-02    8.63692739e-01    1.13188549e+00    1.73803507e+00   -2.95480524e-02   -3.80982465e-03
605      2.01203137e-09    1.91682672e-02    8.58046749e-01    1.12603179e+00    1.73163745e+00   -3.38329674e-02   -3.84181273e-03
606      2.01536470e-09    6.07395788e-03    8.47454128e-01    1.14297036e+00    1.73897806e+00   -2.45463812e-02   -3.80510969e-03
607      2.01869804e-09   -9.34039695e-03    8.35901757e-01    1.17515176e+00    1.75634106e+00   -6.15983945e-03   -3.71829469e-03
608      2.02203137e-09   -2.11870376e-02    8.27794784e-01    1.21020357e+00    1.77647336e+00    1.37204416e-02   -3.61763318e-03
609      2.02536470e-09   -2.49409500e-02    8.26290066e-01    1.23592698e+00    1.79220224e+00    2.80567452e-02   -3.53898880e-03
610      2.02869804e-09   -1.91682672e-02    8.32014747e-01    1.24345902e+00    1.79855994e+00    3.23992467e-02   -3.50720029e-03
611      2.03203137e-09   -6.07395788e-03    8.42744343e-01    1.22908202e+00    1.79320490e+00    2.51266697e-02   -3.53397552e-03
612      2.03536470e-09    9.34039695e-03    8.54302331e-01    1.19679220e+00    1.77712077e+00    7.94031213e-03   -3.61439615e-03
613      2.03869804e-09    2.11870376e-02    8.62275934e-01    1.15911815e+00    1.75577936e+00   -1.32249426e-02   -3.72110319e-03
614      2.04203137e-09    2.49409500e-02    8.63692981e-01    1.13188568e+00    1.73803087e+00   -2.95476788e-02   -3.80984564e-03
615      2.04536470e-09    1.91682672e-02    8.58046990e-01    1.12603200e+00    1.73163329e+00   -3.38325882e-02   -3.84183357e-03
616      2.04869804e-09    6.07395788e-03    8.47454369e-01    1.14297059e+00    1.73897394e+00   -2.45459841e-02   -3.80513031e-03
617      2.05203137e-09   -9.34039695e-03    8.35901997e-01    1.17515199e+00    1.75633699e+00   -6.15941621e-03   -3.71831504e-03
618      2.05536470e-09   -2.11870376e-02    8.27795023e-01    1.21020382e+00    1.77646935e+00    1.37208896e-02   -3.61765326e-03
619      2.05869804e-09   -2.49409500e-02    8.26290302e-01    1.23592722e+00    1.79219827e+00    2.80572065e-02   -3.53900866e-03
620      2.06203137e-09   -1.91682672e-02    8.32014980e-01    1.24345924e+00    1.79855599e+00    3.23997005e-02   -3.50722004e-03
621      2.06536470e-09   -6.07395788e-03    8.42744574e-01    1.22908221e+00    1.79320095e+00    2.51270968e-02   -3.53399526e-03
622      2.06869804e-09    9.34039695e-03    8.54302560e-01    1.19679237e+00    1.77711681e+00    7.94070390e-03   -3.61441593e-03
623      2.07203137e-09    2.11870376e-02    8.62276161e-01    1.15911832e+00    1.75577540e+00   -1.32245778e-02   -3.72112298e-03
624      2.07536470e-09    2.49409500e-02    8.63693208e-01    1.13188586e+00    1.73802693e+00   -2.95473250e-02   -3.80986537e-03
625      2.07869804e-09    1.91682672e-02    8.58047216e-01    1.12603220e+00    1.73162937e+00   -3.38322293e-02   -3.84185315e-03
626      2.08203137e-09    6.07395788e-03    8.47454594e-01    1.14297080e+00    1.73897006e+00   -2.45456083e-02   -3.80514968e-03
627      2.08536470e-09   -9.34039695e-03    8.35902222e-01    1.17515222e+00    1.75633317e+00   -6.15901612e-03   -3.71833416e-03
628      2.08869804e-09   -2.11870376e-02    8.27795246e-01    1.21020405e+00    1.77646557e+00    1.37213129e-02   -3.61767213e-03
629      2.09203137e-09   -2.49409500e-02    8.26290524e-01    1.23592745e+00    1.79219454e+00    2.80576421e-02   -3.53902732e-03
630      2.09536470e-09   -1.91682672e-02    8.32015199e-01    1.24345945e+00    1.79855228e+00    3.24001290e-02   -3.50723859e-03
631      2.09869804e-09   -6.07395788e-03    8.42744791e-01    1.22908240e+00    1.79319724e+00    2.51275002e-02   -3.53401380e-03
632      2.10203137e-09    9.34039695e-03    8.54302774e-01    1.19679254e+00    1.77711310e+00    7.94107430e-03   -3.61443450e-03
633      2.10536470e-09    2.11870376e-02    8.62276375e-01    1.15911849e+00    1.75577169e+00   -1.32242327e-02   -3.72114156e-03
634      2.10869804e-09    2.49409500e-02    8.63693421e-01    1.13188603e+00    1.73802322e+00   -2.95469902e-02   -3.80988389e-03
635      2.11203137e-09    1.91682672e-02    8.58047428e-01    1.12603238e+00    1.73162569e+00   -3.38318897e-02   -3.84187153e-03
636      2.11536470e-09    6.07395788e-03    8.47454806e-01    1.14297100e+00    1.73896643e+00   -2.45452531e-02   -3.80516787e-03
637      2.11869804e-09   -9.34039695e-03    8.35902432e-01    1.17515244e+00    1.75632958e+00   -6.15863809e-03   -3.71835211e-03
638      2.12203137e-09   -2.11870376e-02    8.27795455e-01    1.21020428e+00    1.77646203e+00    1.37217125e-02   -3.61768985e-03
639      2.12536470e-09   -2.49409500e-02    8.26290732e-01    1.23592767e+00    1.79219103e+00    2.80580533e-02   -3.53904485e-03
640      2.12869804e-09   -1.91682672e-02    8.32015405e-01    1.24345965e+00    1.79854880e+00    3.24005335e-02   -3.50725602e-03
641      2.13203137e-09   -6.07395788e-03    8.42744994e-01    1.22908257e+00    1.79319376e+00    2.51278811e-02   -3.53403121e-03
642      2.13536470e-09    9.34039695e-03    8.54302975e-01    1.19679269e+00    1.77710961e+00    7.94142432e-03   -3.61445194e-03
643      2.13869804e-09    2.11870376e-02    8.62276574e-01    1.15911865e+00    1.75576820e+00   -1.32239064e-02   -3.72115901e-03
644      2.14203137e-09    2.49409500e-02    8.63693620e-01    1.13188620e+00    1.73801975e+00   -2.95466735e-02   -3.80990127e-03
645      2.14536470e-09    1.91682672e-02    8.58047627e-01    1.12603256e+00    1.73162224e+00   -3.38315687e-02   -3.84188879e-03
646      2.14869804e-09    6.07395788e-03    8.47455004e-01    1.14297119e+00    1.73896301e+00   -2.45449174e-02   -3.80518495e-03
647      2.15203137e-09   -9.34039695e-03    8.35902630e-01    1.17515264e+00    1.75632621e+00   -6.15828110e-03   -3.71836897e-03
648      2.15536470e-09   -2.11870376e-02    8.27795652e-01    1.21020449e+00    1.77645870e+00    1.37220896e-02   -3.61770648e-03
649      2.15869804e-09   -2.49409500e-02    8.26290927e-01    1.23592788e+00    1.79218774e+00    2.80584412e-02   -3.53906130e-03
650      2.16203137e-09   -1.91682672e-02    8.32015597e-01    1.24345984e+00    1.79854553e+00    3.24009151e-02   -3.50727237e-03
651      2.16536470e-09   -6.07395788e-03    8.42745184e-01    1.22908274e+00    1.79319049e+00    2.51282407e-02   -3.53404755e-03
652      2.16869804e-09    9.34039695e-03    8.54303163e-01    1.19679284e+00    1.77710634e+00    7.94175490e-03   -3.61446831e-03
653      2.17203137e-09    2.11870376e-02    8.62276762e-01    1.15911880e+00    1.75576492e+00   -1.32235980e-02   -3.72117538e-03
654      2.17536470e-09    2.49409500e-02    8.63693807e-01    1.13188636e+00    1.73801648e+00   -2.95463742e-02   -3.80991759e-03
655      2.17869804e-09    1.91682672e-02    8.58047814e-01    1.12603274e+00    1.73161900e+00   -3.38312652e-02   -3.84190499e-03
656      2.18203137e-09    6.07395788e-03    8.47455190e-01    1.14297138e+00    1.73895980e+00   -2.45446003e-02   -3.80520098e-03
657      2.18536470e-09   -9.34039695e-03    8.35902815e-01    1.17515284e+00    1.75632304e+00   -6.15794414e-03   -3.71838479e-03
658      2.18869804e-09   -2.11870376e-02    8.27795836e-01    1.21020470e+00    1.77645558e+00    1.37224454e-02   -3.61772209e-03
659      2.19203137e-09   -2.49409500e-02    8.26291109e-01    1.23592808e+00    1.79218465e+00    2.80588069e-02   -3.53907674e-03
660      2.19536470e-09   -1.91682672e-02    8.32015778e-01    1.24346003e+00    1.79854246e+00    3.24012749e-02   -3.50728772e-03
661      2.19869804e-09   -6.07395788e-03    8.42745362e-01    1.22908290e+00    1.79318742e+00    2.51285799e-02   -3.53406288e-03
662      2.20203137e-09    9.34039695e-03    8.54303340e-01    1.19679299e+00    1.77710327e+00    7.94206697e-03   -3.61448367e-03
663      2.20536470e-09    2.11870376e-02    8.62276938e-01    1.15911894e+00    1.75576185e+00   -1.32233066e-02   -3.72119075e-03
664      2.20869804e-09    2.49409500e-02    8.63693982e-01    1.13188651e+00    1.73801342e+00   -2.95460914e-02   -3.80993291e-03
665      2.21203137e-09    1.91682672e-02    8.58047988e-01    1.12603290e+00    1.73161596e+00   -3.38309786e-02   -3.84192019e-03
666      2.21536470e-09    6.07395788e-03    8.47455364e-01    1.14297155e+00    1.73895680e+00   -2.45443010e-02   -3.80521601e-03
667      2.21869804e-09   -9.34039695e-03    8.35902988e-01    1.17515303e+00    1.75632007e+00   -6.15762622e-03   -3.71839963e-03
668      2.22203137e-09   -2.11870376e-02    8.27796008e-01    1.21020489e+00    1.77645265e+00    1.37227808e-02   -3.61773673e-03
669      2.22536470e-09   -2.49409500e-02    8.26291280e-01    1.23592827e+00    1.79218176e+00    2.80591517e-02   -3.53909122e-03
670      2.22869804e-09   -1.91682672e-02    8.32015947e-01    1.24346020e+00    1.79853958e+00    3.24016141e-02   -3.50730212e-03
671      2.23203137e-09   -6.07395788e-03    8.42745529e-01    1.22908305e+00    1.79318455e+00    2.51288998e-02   -3.53407727e-03
672      2.23536470e-09    9.34039695e-03    8.54303506e-01    1.19679313e+00    1.77710038e+00    7.94236144e-03   -3.61449808e-03
673      2.23869804e-09    2.11870376e-02    8.62277103e-01    1.15911908e+00    1.75575897e+00   -1.32230316e-02   -3.72120516e-03
674      2.24203137e-09    2.49409500e-02    8.63694147e-01    1.13188666e+00    1.73801055e+00   -2.95458244e-02   -3.80994727e-03
675      2.24536470e-09    1.91682672e-02    8.58048152e-01    1.12603306e+00    1.73161311e+00   -3.38307079e-02   -3.84193444e-03
676      2.24869804e-09    6.07395788e-03    8.47455527e-01    1.14297172e+00    1.73895398e+00   -2.45440185e-02   -3.80523011e-03
677      2.25203137e-09   -9.34039695e-03    8.35903151e-01    1.17515320e+00    1.75631729e+00   -6.15732639e-03   -3.71841354e-03
678      2.25536470e-09   -2.11870376e-02    8.27796170e-01    1.21020507e+00    1.77644991e+00    1.37230970e-02   -3.61775046e-03
679      2.25869804e-09   -2.49409500e-02    8.26291441e-01    1.23592845e+00    1.79217904e+00    2.80594765e-02   -3.53910480e-03
680      2.26203137e-09   -1.91682672e-02    8.32016106e-01    1.24346037e+00    1.79853688e+00    3.24019336e-02   -3.50731562e-03
681      2.26536470e-09   -6.07395788e-03    8.42745686e-01    1.22908320e+00    1.79318185e+00    2.51292013e-02   -3.53409076e-03
682      2.26869804e-09    9.34039695e-03    8.54303661e-01    1.19679326e+00    1.77709768e+00    7.94263918e-03   -3.61451159e-03
683      2.27203137e-09    2.11870376e-02    8.62277257e-01    1.15911921e+00    1.75575627e+00   -1.32227720e-02   -3.72121867e-03
684      2.27536470e-09    2.49409500e-02    8.63694301e-01    1.13188680e+00    1.73800785e+00   -2.95455723e-02   -3.80996073e-03
685      2.27869804e-09    1.91682672e-02    8.58048306e-01    1.12603320e+00    1.73161044e+00   -3.38304525e-02   -3.84194780e-03
686      2.28203137e-09    6.07395788e-03    8.47455680e-01    1.14297188e+00    1.73895133e+00   -2.45437520e-02   -3.80524333e-03
687      2.28536470e-09   -9.34039695e-03    8.35903303e-01    1.17515337e+00    1.75631468e+00   -6.15704375e-03   -3.71842659e-03
688      2.28869804e-09   -2.11870376e-02    8.27796322e-01    1.21020525e+00    1.77644733e+00    1.37233948e-02   -3.61776334e-03
689      2.29203137e-09   -2.49409500e-02    8.26291591e-01    1.23592862e+00    1.79217649e+00    2.80597825e-02   -3.53911754e-03
690      2.29536470e-09   -1.91682672e-02    8.32016255e-01    1.24346052e+00    1.79853434e+00    3.24022346e-02   -3.50732828e-03
691      2.29869804e-09   -6.07395788e-03    8.42745833e-01    1.22908334e+00    1.79317932e+00    2.51294854e-02   -3.53410340e-03
692      2.30203137e-09    9.34039695e-03    8.54303807e-01    1.19679339e+00    1.77709515e+00    7.94290105e-03   -3.61452426e-03
693      2.30536470e-09    2.11870376e-02    8.62277402e-01    1.15911934e+00    1.75575373e+00   -1.32225271e-02   -3.72123134e-03
694      2.30869804e-09    2.49409500e-02    8.63694445e-01    1.13188693e+00    1.73800533e+00   -2.95453344e-02   -3.80997335e-03
695      2.31203137e-09    1.91682672e-02    8.58048450e-01    1.12603335e+00    1.73160793e+00   -3.38302115e-02   -3.84196033e-03
696      2.31536470e-09    6.07395788e-03    8.47455824e-01    1.14297203e+00    1.73894885e+00   -2.45435008e-02   -3.80525573e-03
697      2.31869804e-09   -9.34039695e-03    8.35903446e-01    1.17515353e+00    1.75631224e+00   -6.15677740e-03   -3.71843882e-03
698      2.32203137e-09   -2.11870376e-02    8.27796464e-01    1.21020541e+00    1.77644492e+00    1.37236753e-02   -3.61777541e-03
699      2.32536470e-09   -2.49409500e-02    8.26291732e-01    1.23592879e+00    1.79217410e+00    2.80600705e-02   -3.53912948e-03
700      2.32869804e-09   -1.91682672e-02    8.32016394e-01    1.24346067e+00    1.79853197e+00    3.24025179e-02   -3.50734014e-03
701      2.33203137e-09   -6.07395788e-03    8.42745971e-01    1.22908347e+00    1.79317695e+00    2.51297530e-02   -3.53411525e-03
702      2.33536470e-09    9.34039695e-03    8.54303943e-01    1.19679351e+00    1.77709277e+00    7.94314784e-03   -3.61453613e-03
703      2.33869804e-09    2.11870376e-02    8.62277538e-01    1.15911946e+00    1.75575136e+00   -1.32222961e-02   -3.72124321e-03
704      2.34203137e-09    2.49409500e-02    8.63694581e-01    1.13188706e+00    1.73800296e+00   -2.95451101e-02   -3.80998518e-03
705      2.34536470e-09    1.91682672e-02    8.58048585e-01    1.12603348e+00    1.73160559e+00   -3.38299843e-02   -3.84197206e-03
706      2.34869804e-09    6.07395788e-03    8.47455958e-01    1.14297218e+00    1.73894653e+00   -2.45432640e-02   -3.80526734e-03
707      2.35203137e-09   -9.34039695e-03    8.35903580e-01    1.17515368e+00    1.75630994e+00   -6.15652649e-03   -3.71845028e-03
708      2.35536470e-09   -2.11870376e-02    8.27796597e-01    1.21020557e+00    1.77644266e+00    1.37239394e-02   -3.61778672e-03
709      2.35869804e-09   -2.49409500e-02    8.26291864e-01    1.23592894e+00    1.79217187e+00    2.80603417e-02   -3.53914066e-03
710      2.36203137e-09   -1.91682672e-02    8.32016525e-01    1.24346082e+00    1.79852975e+00    3.24027846e-02   -3.50735126e-03
711      2.36536470e-09   -6.07395788e-03    8.42746100e-01    1.22908360e+00    1.79317473e+00    2.51300049e-02   -3.53412636e-03
712      2.36869804e-09    9.34039695e-03    8.54304071e-01    1.19679362e+00    1.77709055e+00    7.94338035e-03   -3.61454725e-03
713      2.37203137e-09    2.11870376e-02    8.62277665e-01    1.15911957e+00    1.75574913e+00   -1.32220784e-02   -3.72125433e-03
